table_name,column_name
cultspec,StockCode
cultspec,SpecCode
cultspec,CultSpecRefNo
cultspec,CultCode
cultspec,StockingRate
cultspec,UnitStocking
cultspec,TotalStocking
cultspec,StockingLength
cultspec,TypeStockLength
cultspec,CommentStockLength
cultspec,WeightStocking
cultspec,StockingAge
cultspec,LooUnsexed
cultspec,KUnsexed
cultspec,Method
cultspec,LooFemale
cultspec,KFemale
cultspec,LooMale
cultspec,KMale
cultspec,RemarksonGrowth
cultspec,ProductionPeriod
cultspec,HarvestingPractice
cultspec,HarvestingLength
cultspec,TypeHarvestLength
cultspec,CommentHarvLength
cultspec,HarvestingWeight
cultspec,MatureatHarvest
cultspec,MPeriod
cultspec,ProductionCycle
cultspec,UnitCycle
cultspec,ProductionYear
cultspec,UnitYear
cultspec,ProductionYearExt
cultspec,UnitYearExt
cultspec,Comment
cultspec,Entered
cultspec,DateEntered
cultspec,Modified
cultspec,DateModified
cultspec,Expert
cultspec,DateChecked
cultspec,TS
