table_name,column_name
webuse,autoctr
webuse,period
webuse,Year
webuse,Month
webuse,Hits
webuse,HitsNotViewed
webuse,Sessions
webuse,UniqueUsers
webuse,VisitsVisitors
webuse,Pages
webuse,PagesVisit
webuse,ReturnUsers
webuse,PowerUsers
webuse,BookMarkSessions
webuse,BookMark
webuse,Duration
webuse,Bandwidth_old
webuse,Bandwidth
webuse,BWNotViewed
webuse,USA
webuse,International
webuse,Unknown
webuse,Countries
webuse,DevCountries
webuse,DevCountSess
webuse,ACPCountries
webuse,ACPCountSess
webuse,OtherOS
webuse,TopDay
webuse,TopDayDate
webuse,Downloads
webuse,SummaryDir
webuse,NomenclatureDir
webuse,ComNamesDir
webuse,ReferencesDir
webuse,PhotosDir
webuse,ForumDir
webuse,TourDir
webuse,ChatDir
webuse,PopdynDir
webuse,ReproductionDir
webuse,TrophicDir
webuse,CountryDir
webuse,EschmeyerDir
webuse,FBBookDir
webuse,FishQuizDir
webuse,MuseumDir
webuse,GlossaryDir
webuse,MapDir
webuse,Identification
webuse,DateEntered
webuse,LarvalBaseDir
webuse,DiseaseDir
webuse,ToolsDir
webuse,IdentificationDir
webuse,KeysDir
webuse,FieldGuidesDir
webuse,FishOnLineDir
webuse,DownloadDir
webuse,EcologyDir
webuse,PhysiologyDir
webuse,GeneticsDir
webuse,TS
