table_name,column_name
aquariumref,AqCode
aquariumref,Acronym
aquariumref,AquariumName
aquariumref,Address
aquariumref,C_code
aquariumref,URL
aquariumref,ContactName
aquariumref,ContactEmail
aquariumref,Comments
aquariumref,TS
