table_name,column_name
morphmettlratios,PicName
morphmettlratios,Speccode
morphmettlratios,FamCode
morphmettlratios,Family
morphmettlratios,CommonName
morphmettlratios,ClassNum
morphmettlratios,Class
morphmettlratios,Remarks
morphmettlratios,Perc
morphmettlratios,MaxLengthTL
morphmettlratios,SLTL
morphmettlratios,SLTL_LOWER
morphmettlratios,SLTL_UPPER
morphmettlratios,FLTL
morphmettlratios,FLTL_LOWER
morphmettlratios,FLTL_UPPER
morphmettlratios,HLTL
morphmettlratios,HLTL_LOWER
morphmettlratios,HLTL_UPPER
morphmettlratios,PALTL
morphmettlratios,PALTL_LOWER
morphmettlratios,PALTL_UPPER
morphmettlratios,PDLTL
morphmettlratios,PDLTL_LOWER
morphmettlratios,PDLTL_UPPER
morphmettlratios,PPLTL
morphmettlratios,PPLTL_LOWER
morphmettlratios,PPLTL_UPPER
morphmettlratios,PPELTL
morphmettlratios,PPELTL_LOWER
morphmettlratios,PPELTL_UPPER
morphmettlratios,EDTL
morphmettlratios,EDTL_LOWER
morphmettlratios,EDTL_UPPER
morphmettlratios,POLTL
morphmettlratios,POLTL_LOWER
morphmettlratios,POLTL_UPPER
morphmettlratios,BDTL
morphmettlratios,BDTL_LOWER
morphmettlratios,BDTL_UPPER
morphmettlratios,CHTL
morphmettlratios,CHTL_LOWER
morphmettlratios,CHTL_UPPER
