table_name,column_name
eggdev,AutoCtr
eggdev,StockCode
eggdev,SpecCode
eggdev,EggDevRefNo
eggdev,Locality
eggdev,C_Code
eggdev,Temperature
eggdev,Salinity
eggdev,Salinity2
eggdev,EggDiameter
eggdev,EggDevTime
eggdev,DataRef
eggdev,DataType
eggdev,Remarks
eggdev,Entered
eggdev,DateEntered
eggdev,Modified
eggdev,DateModified
eggdev,Expert
eggdev,DateChecked
eggdev,TS
