table_name,column_name
oceanprovincesref,AutoCtr
oceanprovincesref,RegionNo
oceanprovincesref,RegionCode
oceanprovincesref,DomainNo
oceanprovincesref,Domain
oceanprovincesref,Region
oceanprovincesref,Area
oceanprovincesref,PrimProd1
oceanprovincesref,PrimProd2
oceanprovincesref,PrimProd3
oceanprovincesref,RegionDescription
oceanprovincesref,Comment
oceanprovincesref,Modified
oceanprovincesref,DateModified
oceanprovincesref,TS
