table_name,column_name
materialsexamined,Id
materialsexamined,Mus
materialsexamined,AquisitionNo
materialsexamined,ExaminedRefNo
materialsexamined,Type
materialsexamined,GenusCol
materialsexamined,SpeciesCol
materialsexamined,SynCode
materialsexamined,Locality
materialsexamined,Comments
materialsexamined,Entered
materialsexamined,DateEntered
materialsexamined,Modified
materialsexamined,DateModified
materialsexamined,Expert
materialsexamined,DateChecked
