table_name,column_name
massconversion,RecordNo
massconversion,Genus
massconversion,Species
massconversion,NameUsed
massconversion,Speccode
massconversion,StockCode
massconversion,MassConvMainRef
massconversion,MassConvRefNo
massconversion,Locality
massconversion,Country
massconversion,C_code
massconversion,Sex
massconversion,LifeStage
massconversion,DM_WM
massconversion,DM_WMcalc
massconversion,AFDM_DM
massconversion,AFDM_DMcalc
massconversion,AFDM_WM
massconversion,AFDM_WMcalc
massconversion,Protein_DM
massconversion,Protein_DMcalc
massconversion,Carbhydr_DM
massconversion,Carbhydr_DMcalc
massconversion,Lipid_DM
massconversion,Lipid_DMcalc
massconversion,C_DM
massconversion,C_DMcalc
massconversion,N_DM
massconversion,N_DMcalc
massconversion,P_DM
massconversion,P_DMcalc
massconversion,C_AFDM
massconversion,C_AFDMcalc
massconversion,N_AFDM
massconversion,N_AFDMcalc
massconversion,P_AFDM
massconversion,P_AFDMcalc
massconversion,J_mgWM
massconversion,J_mgWMcalc
massconversion,J_mgDM
massconversion,J_mgDMcalc
massconversion,J_mgAFDM
massconversion,J_mgAFDMcalc
massconversion,J_mgC
massconversion,J_mgCcalc
massconversion,C_Nmass
massconversion,C_Pmass
massconversion,N_Pmass
massconversion,Comments
massconversion,Entered
massconversion,DateEntered
massconversion,Modified
massconversion,DateModified
massconversion,Expert
massconversion,DateChecked
