table_name,column_name
oceanprovinces,StockCode
oceanprovinces,RegionNo
oceanprovinces,SpecCode
oceanprovinces,Status
oceanprovinces,ProvinceRef
oceanprovinces,Entered
oceanprovinces,DateEntered
oceanprovinces,Modified
oceanprovinces,DateModified
oceanprovinces,Expert
oceanprovinces,DateChecked
oceanprovinces,TS
