table_name,column_name
stocks,StockCode
stocks,SpecCode
stocks,StockDefs
stocks,StockDefsGeneral
stocks,Level
stocks,LocalUnique
stocks,IUCN_Code
stocks,IUCN_Assessment
stocks,Protected
stocks,StocksRefNo
stocks,CITES_Code
stocks,CITES_Date
stocks,CITES_Ref
stocks,CITES_Remarks
stocks,Northernmost
stocks,NorthSouthN
stocks,Southermost
stocks,NorthSouthS
stocks,Westernmost
stocks,WestEastW
stocks,Easternmost
stocks,WestEastE
stocks,BoundingRef
stocks,BoundingMethod
stocks,TempMin
stocks,TempMax
stocks,TempRef
stocks,EnvTemp
stocks,Resilience
stocks,ResilienceRemark
stocks,pHMin
stocks,pHMax
stocks,pHRef
stocks,dHMin
stocks,dHMax
stocks,dHRef
stocks,GenBankID
stocks,RfeID
stocks,FIGIS_ID
stocks,EcotoxID
stocks,SCRFA_data
stocks,GMAD_ID
stocks,SAUP
stocks,SAUP_ID
stocks,SAUP_Group
stocks,AusMuseum
stocks,FishTrace
stocks,IUCN_ID
stocks,IUCN_Group
stocks,BOLD_ID
stocks,IGFAName
stocks,EssayID
stocks,ICESStockID
stocks,OsteoBaseID
stocks,DORIS_ID
stocks,Aquamaps
stocks,Morphology
stocks,Occurrence
stocks,Strains
stocks,Ecology
stocks,Diseases
stocks,Abnorm
stocks,Metabolism
stocks,Predators
stocks,Spawning
stocks,Fecundity
stocks,Speed
stocks,Diet
stocks,Eggs
stocks,EggDevelop
stocks,Food
stocks,Larvae
stocks,LarvDyn
stocks,LarvSpeed
stocks,PopDyn
stocks,LengthWeight
stocks,Gillarea
stocks,Maturity
stocks,MatSizes
stocks,Processing
stocks,Reproduction
stocks,Introductions
stocks,Abundance
stocks,Vision
stocks,Genetics
stocks,Aquaculture
stocks,CountryComp
stocks,Allele
stocks,GeneticStudies
stocks,Ration
stocks,Foods
stocks,Ecotoxicology
stocks,Brains
stocks,Catches
stocks,FAOAqua
stocks,LengthRelations
stocks,LengthFrequency
stocks,Sounds
stocks,Broodstock
stocks,EggNursery
stocks,FryNursery
stocks,LarvalNursery
stocks,Entered
stocks,DateEntered
stocks,Modified
stocks,DateModified
stocks,Expert
stocks,DateChecked
stocks,TS
