table_name,column_name
label_index,autoctr
label_index,eng
label_index,used_where
label_index,page
label_index,UpdateStatus
label_index,UpdateDescription
label_index,UpdateImplemented
label_index,UseFB
label_index,UseSLB
label_index,term_bangla_original
label_index,term_bangla
label_index,term_english
label_index,term_thai_original
label_index,term_thai
label_index,term_german
label_index,term_portuguese
label_index,term_portuguese_po
label_index,term_chinese
label_index,term_chinese_u
label_index,term_scchinese
label_index,term_scchinese_u
label_index,term_farsi_original
label_index,term_farsi
label_index,term_russian_original
label_index,term_russian
label_index,term_french
label_index,term_dutch
label_index,term_bahasa
label_index,term_swedish
label_index,term_greek_original
label_index,term_greek
label_index,term_spanish
label_index,term_italian
label_index,term_vietnamese_original
label_index,term_vietnamese
label_index,term_laos_original
label_index,term_laos
label_index,term_hindi_original
label_index,term_hindi
label_index,EnglishNew
label_index,term_japanese_original
label_index,term_japanese
label_index,term_arabic_original
label_index,term_arabic
label_index,term_turkish_original
label_index,term_turkish
label_index,glossary_term
label_index,entered
label_index,modified
label_index,checked
label_index,dateentered
label_index,datemodified
label_index,datechecked
label_index,remark
label_index,TS
