table_name,column_name
oxygen,autoctr
oxygen,SpecCode
oxygen,StockCode
oxygen,OxygenRefNo
oxygen,TestCode
oxygen,FamilyOxRef
oxygen,SpeciesOxRef
oxygen,Weight
oxygen,Number
oxygen,Sex
oxygen,Temp
oxygen,Salinity
oxygen,Oxygen
oxygen,Oxygenmgl
oxygen,OxygenCons
oxygen,MetabolicLevel
oxygen,AppliedStress
oxygen,DataRef
oxygen,SwimmingSpeed
oxygen,Comment
oxygen,Entered
oxygen,DateEntered
oxygen,Modified
oxygen,DateModified
oxygen,Expert
oxygen,DateChecked
oxygen,TS
