table_name,column_name
predats,autoctr
predats,StockCode
predats,SpecCode
predats,PredatsRefNo
predats,Locality
predats,C_Code
predats,Predatstage
predats,PredatorI
predats,PredatorII
predats,PreyStage
predats,PredatorGroup
predats,DietP
predats,StomachContent
predats,PredatorName
predats,Predatcode
predats,AlphaCode
predats,MaxLength
predats,MaxLengthType
predats,PredatTroph
predats,PredatseTroph
predats,PredatRef
predats,Remarks
predats,Entered
predats,DateEntered
predats,Modified
predats,DateModified
predats,Expert
predats,DateChecked
predats,TS
