table_name,column_name
families,FamCode
families,SortID
families,Family
families,AuthorYear
families,Qualification
families,CommonName
families,FamiliesRefNo
families,Synonym
families,Order
families,Ordnum
families,Class
families,ClassNum
families,Genera
families,Species
families,BodyShapeI
families,SpeciesCount
families,Marine
families,Brackish
families,Freshwater
families,WaterSalinity
families,Aquarium
families,ReprGuild
families,SwimMode
families,Activity
families,PeriodRange
families,Period
families,EpochRange
families,Epoch
families,FossilRef
families,FamPic
families,LarvPic
families,ValidGenera
families,Complete
families,Source
families,AspinesMin
families,AspinesMax
families,AraysMin
families,AraysMax
families,DspinesMin
families,DspinesMax
families,DraysMin
families,DraysMax
families,Northernmost
families,NorthSouthN
families,Southernmost
families,NorthSouthS
families,Westernmost
families,WestEastW
families,Easternmost
families,WestEastE
families,PhiPrime
families,Division
families,Experts
families,DeepFinClassification
families,Entered
families,DateEntered
families,Modified
families,DateModified
families,Expert
families,DateChecked
families,Remark
families,Etymology
families,FamilyExpert
families,FBContact
families,CLOFExpert
families,CommonName_Greek
families,CommonName_Greek_u
families,CommonName_Russian
families,CommonName_Russian_original
families,CommonName_German
families,CommonName_French
families,CommonName_Italian
families,CommonName_Dutch
families,CommonName_Chinese
families,CommonName_Chinese_u
families,CommonName_Spanish
families,CommonName_Portuguese
families,CommonName_Swedish
