table_name,column_name
popll,autoctr
popll,StockCode
popll,SpecCode
popll,Length1
popll,Length2
popll,a
popll,b
popll,LengthMin
popll,LengthMax
popll,Type
popll,Number
popll,r
popll,Sex
popll,Comment
popll,DataRef
popll,Entered
popll,DateEntered
popll,Modified
popll,DateModified
popll,Expert
popll,DateChecked
popll,TS
