table_name,column_name
gazetteer,GazetCode
gazetteer,Gazetteer
gazetteer,OtherNames
gazetteer,LocalityType
gazetteer,SeaDrainage
gazetteer,Province
gazetteer,C_CODE
gazetteer,ABB
gazetteer,AreaCodeInland
gazetteer,AreaCodeMarine
gazetteer,LatitudeDeg
gazetteer,LatitudeMin
gazetteer,NorthSouth
gazetteer,LongitudeDeg
gazetteer,LongitudeMin
gazetteer,EastWest
gazetteer,Accuracy
gazetteer,Entered
gazetteer,DateEntered
gazetteer,Modified
gazetteer,DateModified
gazetteer,Expert
gazetteer,DateChecked
gazetteer,Remark
gazetteer,TS
