table_name,column_name
intrcase,autoctr
intrcase,IntrCaseRefNo
intrcase,StockCode
intrcase,SpecCode
intrcase,Year
intrcase,RangeMin
intrcase,RangeMax
intrcase,Period
intrcase,PeriodOrder
intrcase,TO
intrcase,C_Code_To
intrcase,Area_To
intrcase,From
intrcase,C_Code_From
intrcase,Area_From
intrcase,Reason
intrcase,OtherReason
intrcase,OtherReason2
intrcase,ReasonOrder
intrcase,Introducer
intrcase,Estabwild
intrcase,EstabType
intrcase,EstabAqua
intrcase,ComAqua
intrcase,ReproMode
intrcase,EcolEff
intrcase,EcolEffType
intrcase,Impacts
intrcase,SocioEff
intrcase,SocioEffType
intrcase,IntrSourceRef
intrcase,RecordSource
intrcase,Invasive
intrcase,InvasiveRef
intrcase,Entered
intrcase,DateEntered
intrcase,Modified
intrcase,DateModified
intrcase,Expert
intrcase,DateChecked
intrcase,Comments
intrcase,Remarks
intrcase,TS
