table_name,column_name
cigua,AutoCtr
cigua,RECORD_NO
cigua,C_Code
cigua,COUNTRY
cigua,LOCATION
cigua,LatitudeDeg
cigua,LatitudeMin
cigua,NorthSouth
cigua,LongitudeDeg
cigua,LongitudeMin
cigua,EastWest
cigua,DATEREC
cigua,FISH_Y_N
cigua,CRAB
cigua,LOBST
cigua,OTHCRUST
cigua,GASTR
cigua,BIVALVE
cigua,OTHER_MOLL
cigua,BEACH
cigua,REEF_PATCH
cigua,LAGOON
cigua,RIVER
cigua,MANGROVE
cigua,OUTER_REEF
cigua,OPEN_SEA
cigua,FRESHNOICE
cigua,FRESH_CE
cigua,FROZEN
cigua,SALTED
cigua,DRIED
cigua,SMOKED
cigua,PICKLED
cigua,HEAD
cigua,FLESH
cigua,SKIN
cigua,LIVER
cigua,ROE
cigua,OTHER_ORGA
cigua,UNPREPARED
cigua,MARINATED
cigua,COOKED
cigua,ATE_THIS_M
cigua,FELT_SICK
cigua,WERE_ADMIT
cigua,LOCAL_NAME
cigua,ENGLISH_NA
cigua,SCIENTIFIC
cigua,VENDOR
cigua,AREACAUGHT
cigua,DATE_EATEN
cigua,TIME_EATEN
cigua,DATE_SICK
cigua,TIME_SICK
cigua,BURNING_PA
cigua,TINGLING_N
cigua,URINATE_DI
cigua,DIFFICULTW
cigua,DIFFICULTT
cigua,DIFFICULTY
cigua,EYE_IRRITA
cigua,PIN_PRICKI
cigua,STRANGE_TA
cigua,SKIN_ITCHI
cigua,EXCESS_SAL
cigua,EXCESS_SWT
cigua,DIARRHOEA
cigua,VOMITING
cigua,FEVER_CHIL
cigua,HEADACHE
cigua,JOINT_ACHE
cigua,MUSCLE_CRA
cigua,PULSE
cigua,SYSTOLIC
cigua,DIASTOLIC
cigua,PUPILS
cigua,DEATH
cigua,COMMENTS
cigua,FamCode
cigua,SpecCode
cigua,Genus
cigua,Species
cigua,Entered
cigua,DateEntered
cigua,Modified
cigua,DateModified
cigua,Expert
cigua,DateChecked
cigua,TS
